20170221,13:35,16225,PL 137/2017 privind respingerea Ordonanţei de urgenţă a Guvernului nr. 13/2017 pentru modificarea şi completarea Legii nr. 286/2009 privind Codul penal şi a Legii nr.135/2010 privind Codul de procedură penală. Vot final adoptare - lege organică,295,291,0,3,1
20170221,13:39,16226,PL 190/2016 pentru completarea art.53 din Legea nr.263/2010 privind sistemul unitar de pensii publice. Vot final respingere,286,280,1,2,3
20170221,13:40,16228,PL 729/2015 pentru modificarea şi completarea Legii nr.263/2010 privind sistemul unitar de pensii publice. Vot final respingere,281,279,0,1,1
20170221,13:41,16229,"PL 212/2016 pentru modificarea art,15, alin.(1), lit.a din Legea nr.227/2015 privind Codul fiscal, a art.10, alin.(3) din Legea nr.489/2006 privind libertatea religioasă şi regimul general al cultelor şi abrogarea Legii nr.103/1992 privind dreptul exclusiv al cultelor religioase pentru producerea obiectelor de cult. Vot final respingere",284,279,0,5,-
20170221,13:41,16230,PL 37/2016 pentru completarea art.16 din Legea nr.223/2015 privind pensiile militare de stat. Vot final respingere,280,277,1,0,2
20170221,13:42,16227,"PL 734/2015 pentru completarea alin.(1), art.88 din Legea nr.53/2003, Codul muncii, republicată. Vot final respingere",280,280,0,0,-
20170221,13:42,16231,PL 735/2015 pentru adoptarea directivei UE în domeniul muncii-repausul săptămânal. Vot final respingere,281,218,0,63,-
20170221,13:43,16232,"PL 242/2016 pentru modificarea Legii nr.208/2015 privind alegerea Senatului şi a Camerei Deputaţilor, precum şi pentru organizarea şi funcţionarea Autorităţii Electorale Permanente. Vot final respingere",283,173,109,1,-
20170221,13:44,16233,PL 217/2016 privind modificarea şi completarea Legii nr.10/2001 privind regimul juridic al unor imobile preluate în mod abuziv în perioada 6 martie 1945 - 22 decembrie 1989. Vot final respingere,283,280,0,2,1
20170221,13:45,16234,PL 90/2016 pentru modificarea şi completarea Legii nr.53/2003 - Codul Muncii. Vot final respingere,282,215,2,65,-
20170221,13:46,16235,PL 251/2016 pentru modificarea art.2 din Legea nr.248/2015 privind stimularea participării în învăţământul preşcolar a copiilor provenind din familii defavorizate. Vot final respingere,284,274,6,3,1
20170221,13:46,16236,PL 240/2016 pentru modificarea şi completarea Legii nr.53 din 2003 - Codul Muncii. Vot final respingere,286,211,73,2,-
20170221,13:47,16237,PL 205/2015 pentru modificarea şi completarea Legii nr. 53/2003 - Codul Muncii. Vot final respingere,283,281,2,0,-
20170221,13:47,16238,"PL 189/2016 privind acordarea cetăţeniei române membrilor comunităţilor româneşti de pretutindeni, victime ale raptului teritorial sau conjuncturii istorice. Vot final respingere",281,199,76,6,-
20170221,13:51,16239,PL 255/2015 de modificare şi completare a Ordonanţei Guvernului nr. 2/2001 privind regimul juridic al contravenţiilor şi al altor acte normative. Vot final respingere,282,282,0,0,-
20170221,13:52,16240,PL 152/2015 privind interzicerea autonomiei teritoriale şi a oricărei forme de secesionism. Vot final respingere,276,276,0,0,-
